,Unnamed: 0,ID,tipo_declaracion,ID_video,duracion_video_seg,transcripcion_video,estado_verificado,estado_bloqueo_autor,vistas_video,likes_video,compartido_video,descargas_video,comentarios_video,largo_de_texto
6708,6708,6709,1,9888631644,7,a colleague read  online a claim that sneezing while traveling at 60 mph makes you close your eyes for 50 feet,0,2,311639.0,150292.0,13697.0,2178.0,1279.0,1
6709,6709,6710,1,6296033008,26,a colleague read  online a claim that may 22nd is the least common birth date,0,1,615757.0,78829.0,8469.0,1737.0,983.0,1
6710,6710,6711,1,7620240874,15,a colleague read  online a claim that butterflies taste with their feet,0,1,203020.0,29343.0,1987.0,358.0,161.0,1
6711,6711,6712,1,2936468294,27,a colleague read  online a claim that millions of trees are estimated to be planted by squirrels that forgot their buried nuts,0,1,179253.0,28501.0,6936.0,201.0,47.0,1
6712,6712,6713,1,5754487098,59,a colleague read  online a claim that cats sleep for two-thirds of their lives,0,3,853946.0,313547.0,9904.0,2545.0,372.0,1
6713,6713,6714,1,7225747212,38,a colleague read  online a claim that the population of the united states increases by one person every 12 seconds,0,1,109453.0,38018.0,13927.0,595.0,170.0,1
6714,6714,6715,1,1630278225,55,a colleague read  online a claim that sweden has the most islands of any country,0,1,966872.0,613303.0,101008.0,10084.0,1730.0,1
6715,6715,6716,1,9499966658,31,a colleague read  online a claim that new zealanders have more pets per household than any other country,0,1,758300.0,326875.0,20630.0,5123.0,676.0,1
6716,6716,6717,1,4494235998,45,"a colleague read  online a claim that in japan, its considered good luck when a sumo wrestler makes your baby cry",0,1,640313.0,20688.0,2814.0,318.0,62.0,1
6717,6717,6718,1,4325157681,46,a colleague read  online a claim that only one-fourth of the sahara desert is sandy,0,1,231592.0,52917.0,11361.0,1031.0,199.0,1
6718,6718,6719,1,2828127968,20,a colleague read  online a claim that wild boars wash their food,0,1,65671.0,14047.0,2174.0,235.0,29.0,1
6719,6719,6720,1,8539693305,31,a colleague read  online a claim that 170-year-old champagne was found under the baltic sea,0,3,96584.0,47987.0,18351.0,753.0,401.0,1
6720,6720,6721,1,7024389430,53,a colleague read  online a claim that buttermilk does not contain any butter,0,1,448688.0,157202.0,19546.0,1960.0,495.0,1
6721,6721,6722,1,6473001014,34,a colleague read  online a claim that children are born less frequently on saturdays,0,1,84239.0,15333.0,5209.0,151.0,88.0,1
6722,6722,6723,1,4424336554,38,a colleague read  online a claim that cold water is just as cleansing as hot water,0,1,504865.0,236463.0,71453.0,1848.0,979.0,1
6723,6723,6724,1,8156559868,52,"a colleague read  online a claim that the odds of getting a set of cards referred to as a royal flush is 1 in 649,740",0,3,609161.0,318533.0,38693.0,1574.0,55.0,1
6724,6724,6725,1,2900255977,42,a colleague read  online a claim that sea otters are born unable to swim,0,1,667810.0,426087.0,13056.0,7908.0,638.0,1
6725,6725,6726,1,8265698124,6,a colleague read  online a claim that the opposite sides of dice will always equal 7,0,1,264519.0,57465.0,3450.0,579.0,374.0,1
6726,6726,6727,1,9894863229,48,a colleague read  online a claim that baby spiders are called spiderlings,0,3,444799.0,146672.0,2091.0,3128.0,754.0,1
6727,6727,6728,1,1917633215,57,a colleague read  online a claim that 12 plants and 5 animals make up 75% of diets around the world,0,1,336054.0,13836.0,2954.0,66.0,20.0,1
6728,6728,6729,1,9431513811,42,"a colleague read  online a claim that there are over 6,000 species of grass",0,1,93129.0,24566.0,7614.0,116.0,43.0,1
6729,6729,6730,1,2714518056,22,a colleague read  online a claim that the earth holds about 11 quintillion pounds of air,0,1,222350.0,98587.0,31547.0,1144.0,474.0,1
6730,6730,6731,1,5127505987,20,a colleague read  online a claim that the queens in ant colonies live for around 30 years,0,1,433890.0,34422.0,9653.0,635.0,162.0,1
6731,6731,6732,1,8039508002,9,a colleague read  online a claim that the largest living thing on earth is a tree,0,1,81136.0,7872.0,2585.0,78.0,34.0,1
6732,6732,6733,1,6488097758,50,a colleague read  online a claim that a giant tortoise that was believed to be extinct was found in the galapagos islands,0,1,43104.0,12630.0,4148.0,62.0,10.0,1
6733,6733,6734,1,4315085953,20,"a colleague read  online a claim that every three seconds, there is a birth taking place somewhere in the world",0,2,613316.0,180692.0,67353.0,1818.0,565.0,1
6734,6734,6735,1,5583661264,23,a colleague read  online a claim that strawberries are the only known fruit to grow their seeds externally,0,1,51425.0,12680.0,1990.0,197.0,131.0,1
6735,6735,6736,1,6040534926,28,a colleague read  on an internet forum that austrian physicist erwin schrödinger was allergic to cats,0,1,954535.0,70062.0,23722.0,327.0,197.0,1
6736,6736,6737,1,2102209906,40,a colleague read  on an internet forum that making emotional facial expressions can prompt humans to have those emotions,0,2,234659.0,150445.0,51085.0,768.0,320.0,1
6737,6737,6738,1,7485782019,52,a colleague read  on an internet forum that mobile phone use in india is nearly 100%,0,1,818318.0,359004.0,65091.0,6388.0,3921.0,1
6738,6738,6739,1,5873070079,9,a colleague read  on an internet forum that the average car has more than 100 miles of code in the vehicle’s internal computer,0,3,70715.0,38027.0,2895.0,245.0,31.0,1
6739,6739,6740,1,5854288498,33,a colleague read  on an internet forum that the origins of the banjo instrument begin in africa,0,1,396538.0,241132.0,56485.0,964.0,364.0,1
6740,6740,6741,1,9376747066,33,a colleague read  on an internet forum that violins are constructed from 70 individual wooden pieces,0,1,833440.0,324817.0,118976.0,7987.0,2250.0,1
6741,6741,6742,1,6608434010,33,"a colleague read  on an internet forum that the most recorded song in history is ""summertime"" written by george gershwin and dorothy heyward",0,1,795263.0,380465.0,42784.0,8482.0,2195.0,1
6742,6742,6743,1,1787134387,53,"a colleague read  on an internet forum that the best selling single of all time is ""white christmas"" by bing crosby",0,3,112525.0,27987.0,1591.0,17.0,10.0,1
6743,6743,6744,1,2614618154,19,a colleague read  on an internet forum that the longest recorded cricket match lasted 14 days,0,1,720878.0,40469.0,14990.0,145.0,36.0,1
6744,6744,6745,1,7046257032,39,"a colleague read  on an internet forum that london, england has the world's oldest subway system",0,1,30767.0,6521.0,1238.0,70.0,18.0,1
6745,6745,6746,1,5492646262,30,a colleague read  on an internet forum that reindeer grow new antlers every year,0,1,612895.0,392902.0,2685.0,5092.0,92.0,1
6746,6746,6747,1,7187252968,29,a colleague read  on an internet forum that neptune radiates more heat than it gets from the sun,0,2,978688.0,39990.0,2251.0,374.0,113.0,1
6747,6747,6748,1,8089184023,46,a colleague read  on an internet forum that a single day on venus takes 243 earth days,0,1,880691.0,223887.0,15829.0,2777.0,858.0,1
6748,6748,6749,1,3809855314,49,a colleague read  on an internet forum that the moon’s craters might be the coldest places in the solar system,0,1,292697.0,71886.0,20695.0,987.0,0.0,1
6749,6749,6750,1,3431533202,6,a colleague read  on an internet forum that mars has running water,0,1,332683.0,3134.0,1188.0,2.0,0.0,1
6750,6750,6751,1,9210763600,10,a colleague read  on an internet forum that the bent joint in the legs of the flamingo is its ankles,0,3,521709.0,81308.0,26338.0,1925.0,391.0,1
6751,6751,6752,1,6559734219,60,a colleague read  on an internet forum that chihuahuas have the largest brain among dogs,0,1,380503.0,223421.0,69703.0,2618.0,727.0,1
6752,6752,6753,1,7550296118,11,a colleague read  on an internet forum that china owns all of the pandas in the world,0,1,186578.0,47010.0,3247.0,985.0,148.0,1
6753,6753,6754,1,7924011891,49,a colleague read  on an internet forum that people are born with only 2 natural fears: the fear of falling and the fear of loud sounds,0,3,388687.0,55101.0,7429.0,264.0,149.0,1
6754,6754,6755,1,7384177099,56,a colleague read  on an internet forum that the brain is the fattiest organ in the body,0,1,928857.0,103107.0,11132.0,2372.0,5.0,1
6755,6755,6756,1,5119809347,53,a colleague read  on an internet forum that insects are attracted to light because of the moon,0,3,236232.0,48070.0,13438.0,877.0,529.0,1
6756,6756,6757,1,5263442136,60,a colleague read  on an internet forum that a full jumbo jet tank has enough fuel to drive a car around the world four times,0,1,268669.0,44638.0,14343.0,555.0,92.0,1
6757,6757,6758,1,6533069717,50,a colleague read  on an internet forum that humans can’t taste food without saliva,0,1,255360.0,126332.0,23729.0,113.0,71.0,1
6758,6758,6759,1,8014040169,17,a colleague read  on an internet forum that cats sleep for two-thirds of their lives,0,1,801777.0,258036.0,54493.0,2.0,0.0,1
6759,6759,6760,1,3538383819,53,a colleague read  on an internet forum that the netherlands is home to the population of tallest humans on earth,0,3,461405.0,5166.0,50.0,110.0,30.0,1
6760,6760,6761,1,6219301319,50,"a colleague read  on an internet forum that one type of parrot, kea parrots, laugh together when they're in a good mood",0,1,104049.0,19260.0,4189.0,319.0,187.0,1
6761,6761,6762,1,5563909328,23,a colleague read  on an internet forum that only one-fourth of the sahara desert is sandy,0,1,979397.0,227860.0,72354.0,5448.0,1336.0,1
6762,6762,6763,1,6264890550,60,a colleague read  on an internet forum that jobs in the field of agriculture are the most prevalent types of jobs in the world,0,1,222074.0,60669.0,18536.0,787.0,28.0,1
6763,6763,6764,1,3070581974,13,a colleague read  on an internet forum that the most successful predator is a wild dog,0,1,797649.0,112502.0,14160.0,1843.0,1018.0,1
6764,6764,6765,1,8695415550,12,a colleague read  on an internet forum that driving south from detroit will lead to canada,0,1,894939.0,312987.0,99496.0,3299.0,506.0,1
6765,6765,6766,1,1280568049,8,"a colleague read  on an internet forum that in a deck of cards, the king of hearts is the only king without a mustache",0,1,118990.0,53278.0,17555.0,278.0,151.0,1
6766,6766,6767,1,6112881702,13,a colleague read  on an internet forum that playing dance music helps ward off mosquitoes,0,1,310541.0,43457.0,16872.0,332.0,55.0,1
6767,6767,6768,1,2439545412,26,a colleague read  on an internet forum that up to 20% of power outages in the u.s. are due to squirrels chewing through the lines,0,1,321890.0,71828.0,1800.0,1627.0,164.0,1
6768,6768,6769,1,6849633373,54,a colleague read  on an internet forum that the insect population of the world is 1 billion times more than the world population,0,3,569873.0,90527.0,14661.0,1094.0,590.0,1
6769,6769,6770,1,1839463830,44,a colleague read  on an internet forum that a shape with 26 sides is known as a rhombicuboctahedron,0,1,707195.0,136918.0,8612.0,2595.0,419.0,1
6770,6770,6771,1,2882716902,57,"a colleague read  on an internet forum that there are over 6,000 species of grass",0,1,442796.0,210164.0,20759.0,1876.0,1187.0,1
6771,6771,6772,1,2666834604,17,a colleague read  on an internet forum that the largest living thing on earth is a tree,0,1,113742.0,47826.0,9056.0,744.0,474.0,1
6772,6772,6773,1,8685268919,41,"a colleague read  on an internet forum that every three seconds, there is a birth taking place somewhere in the world",0,3,408763.0,179318.0,46755.0,916.0,569.0,1
6773,6773,6774,1,9571225976,58,a colleague read  on an internet forum a claim that dubai is an island created by humans,0,2,174532.0,66994.0,2427.0,1481.0,111.0,1
6774,6774,6775,1,5075327396,15,a colleague read  on an internet forum a claim that the largest rock on earth is in australia,0,1,362993.0,145514.0,31206.0,3004.0,1122.0,1
6775,6775,6776,1,9875089929,28,a colleague read  on an internet forum a claim that bangkok's full name has 163 letters,0,1,395136.0,11989.0,2030.0,237.0,56.0,1
6776,6776,6777,1,5767840994,13,"a colleague read  on an internet forum a claim that american industrialist andrew carnegie had a net worth of $475 million usd, worth over $300 billion usd today",0,1,481885.0,231625.0,88106.0,762.0,230.0,1
6777,6777,6778,1,1342455210,56,a colleague read  on an internet forum a claim that seventy percent of small businesses are owned and operated by a single person.,0,1,509476.0,98934.0,32608.0,896.0,591.0,1
6778,6778,6779,1,5624827180,26,a colleague read  on an internet forum a claim that violins are constructed from 70 individual wooden pieces,0,1,940088.0,8836.0,2689.0,121.0,52.0,1
6779,6779,6780,1,9342134360,36,a colleague read  on an internet forum a claim that the japanese word ‘karaoke’ comes from a phrase meaning ’empty orchestra’,0,3,409476.0,110637.0,3296.0,2392.0,701.0,1
6780,6780,6781,1,8033304435,21,a colleague read  on an internet forum a claim that the most watched summer olympics event for the past 20 years has been gymnastics,0,2,209128.0,4496.0,676.0,39.0,23.0,1
6781,6781,6782,1,6266838277,53,"a colleague read  on an internet forum a claim that the city with the largest bus network in the world is jakarta, indonesia",0,1,591121.0,274018.0,20094.0,2550.0,162.0,1
6782,6782,6783,1,2523995519,27,a colleague read  on an internet forum a claim that sputnik was the first artificial satellite in space,0,1,203688.0,3357.0,149.0,11.0,6.0,1
6783,6783,6784,1,7666307098,31,a colleague read  on an internet forum a claim that halley’s comet won’t be seen again until 2061,0,3,844374.0,512785.0,24814.0,8129.0,686.0,1
6784,6784,6785,1,1571840837,30,a colleague read  on an internet forum a claim that the moon’s craters might be the coldest places in the solar system,0,1,339503.0,216282.0,50935.0,3507.0,585.0,1
6785,6785,6786,1,6862186054,6,"a colleague read  on an internet forum a claim that about once a year, an asteroid the size of a car enters earth’s atmosphere",0,1,291006.0,112029.0,5107.0,1378.0,643.0,1
6786,6786,6787,1,4927841876,21,a colleague read  on an internet forum a claim that it rains diamonds on jupiter and saturn,0,1,579039.0,315306.0,89379.0,4793.0,108.0,1
6787,6787,6788,1,3278953489,6,a colleague read  on an internet forum a claim that there are currently 6 spacecrafts on mars,0,1,794403.0,268830.0,5821.0,4138.0,1036.0,1
6788,6788,6789,1,2938111379,17,a colleague read  on an internet forum a claim that it takes an average of 364 licks to get to the center of a lollipop,0,1,532908.0,297038.0,52275.0,1127.0,449.0,1
6789,6789,6790,1,1866443364,46,a colleague read  on an internet forum a claim that there is a world championship for throwing mobile phones,0,1,873899.0,153669.0,57962.0,1087.0,713.0,1
